Жил-Комфорт, ООО, управляющая компания;ТСЖ;+7(4162) 33-00-13;;;Раздольная, 74;Жилищно-коммунальные услуги;
Кенгуру, ООО, торговая компания;Специи / Пряности;+7(4162) 52-85-10,8-914-558-76-70;;;Нагорная, 11;Консервированная продукция | Специи \ Пряности | Мука \ Крупы | Жир \ Маслопродукты | Сахар \ Соль;
Automix, магазин автозапчастей;Автозапчасти для иномарок;8-962-284-87-60,8-924-444-42-43;;pantyhovtema@mail.ru;Воронкова, 1;Автозапчасти для иномарок;
АмурАвтоАльянс, ООО, транспортная компания;Эвакуация автомобилей;+7(4162) 50-50-41,8-914-550-50-41;;amuravtoalyans@mail.ru;Текстильная, 48;Городские автогрузоперевозки | Междугородные автогрузоперевозки | Эвакуация автомобилей;
Экспертная компания, ИП Ефременко Ю.И.;Автоэкспертиза;+7(4162) 54-08-05;;;Ленина, 113;Автоэкспертиза;
Спецсталь, ремонтная компания;Металлоизделия;8-963-811-90-60,8-963-812-82-66,+7(4162) 54-81-05;;;Амурская, 363;Металлоизделия;
Магазин фурнитуры для мягкой мебели, ИП Еременко И.В.;Нетканые материалы;8-914-538-33-96,8-914-538-33-26;;eremenko-oleg@mail.ru;Студенческая, 16;Мебельная фурнитура | Нетканые материалы;
Торговая компания, ИП Катеринич О.Л.;Чай / Кофе;+7(4162) 55-92-11;;od237945@mail.ru;Текстильная, 49;Снэковая продукция | Кондитерские изделия | Чай \ Кофе;
Одиссей, ООО, торговый дом;Чай / Кофе;+7(4162) 55-92-11;;od237945@mail.ru;Текстильная, 49;Снэковая продукция | Кондитерские изделия | Чай \ Кофе;
Камсс-сервис, ООО, торгово-ремонтная компания;Ремонт дизельных двигателей;8-914-382-60-12;http://kamss.ru;;Северо-западный промышленный узел, лит А8;Автозапчасти для грузовых автомобилей | Ремонт дизельных двигателей;
Ламарт, оптовая компания;Стекло / Зеркала;+7(4162) 35-00-10,8-914-574-13-13,8-914-580-00-48;http://lamart.su;lamart.ldsp@mail.ru;Текстильная, 49\5;Мебельная фурнитура | ЛДСП \ ДВПО \ МДФ | Стекло \ Зеркала | Мебельные фасады;
Наш Универсам, сеть дискаунтеров;Супермаркеты;+7(4162) 42-03-44;;;50 лет Октября, 154;Супермаркеты;
